,faq,num_faq
547,"[' Isn’t this just like Craigslist? Thu, Apr 9 2020 1:56 pm EDT Why don’t you charge a “rehoming fee”? Doesn’t that make it more safe? “Rehoming fees” have become a real buzz word in recent years. These “rehoming fees” that are exchanged between parties don’t guarantee a safer “transaction”. In fact, they might even do more harm than good. What ensures a positive adoption experience is quality communications between the current owner and the potential adopter. Meeting one another in person and each party asking thoughtful questions about the animal will likely ensure a positive outcome for the pet than any “fee” could ever ensure.  With Home To Home™, no one is in it to make money. It’s intention is to help find the next best home for the pet. When you remove a monetary exchange, then you know intentions are likely good. Thu, Apr 9 2020 1:56 pm EDT Why would someone give away their pet?! Are they bad people?! Thu, Apr 9 2020 1:56 pm EDT How do you ensure that the animal is healthy? Thu, Apr 9 2020 1:56 pm EDT How do you ensure that the animal is going to a good home? Thu, Apr 9 2020 1:56 pm EDT How do you know that the person posting their pet isn’t lying about its history? We don’t. There is no way we can know that, and neither can a shelter. Again, it is our belief that more often than not, people of positive intentions. Generally speaking, we find that people are honest about their pet’s history. To date, we have not had one case of anyone informing us otherwise. Thu, Apr 9 2020 1:56 pm EDT Why doesn’t the shelter just take the animal? Shelters across the U.S. operate at various levels, depending on their staffing capacity, budget, and kennel space (among many other things!). Yes, a shelter might be able to take the animal, but it also might mean that another animal that’s been in the shelter has to be euthanized so that the new incoming animal can take it’s kennel space. It’s a hard reality, but a reality none-the-less. Thu, Apr 9 2020 1:56 pm EDT How do I know I am getting a healthy pet when I adopt via HH? By asking the right questions and having a meaningful conversation with the current owner. Sometimes, the animal might have some health issues. The great thing is - you can ask the owner directly and learn about the animal first hand! Thu, Apr 9 2020 1:56 pm EDT ?  ']",8
548,['   '],0
549,['   '],0
550,['   '],0
551,['   '],0
552,['   '],0
553,['   '],0
554,"[' Is there a way to buy prints? Tue, Jun 2 2020 1:36 pm EDT ?  ']",1
555,['   '],0
556,['   '],0
557,['   '],0
558,['   '],0
559,['   '],0
560,['   '],0
561,['   '],0
562,['   '],0
563,['   '],0
564,"[' Are you being funded by brands? While we love many running and outdoor brands, we chose not to seek funding from industry sources. We\'ve worked on campaigns for great companies in the past but find they can be artistically restrictive - i.e. pieces really have to be ""on message"". That\'s fine for commercials but not necessarily for documentaries. Documentaries are really expensive and we\'ve struggled to raise funds to truly give these subjects their due. Fortunately a few philanthropists helped us get off the ground (they know who they are :) - a few foundations helped us thereafter. But to get to the finish line, we need you - the running community and film-loving community. Wed, Apr 19 2017 8:29 pm EDT So you did this totally independently? Yup. We\'re not being funded by any brands. We also didn\'t get any pre-funding from the big streaming or cable companies. We had a big vision and felt like we just needed to go for it. Our ambitions were large in scope. But thankfully, again, a few individuals believed in us and our characters. We hope now others do too. Wed, Apr 19 2017 8:31 pm EDT ?  ']",2
565,['   '],0
566,['   '],0
567,['   '],0
568,['   '],0
569,['   '],0
570,['   '],0
571,['   '],0
572,"[' What do the Save the Arctic notecards look like? Check out our first campaign update to check them out. Mon, Nov 21 2016 6:35 pm EST What does the limited edition Peppermint Narwhal t-shirt look like? Check out our second campaign update to see the limited edition design that is only available through this campaign. Sat, Nov 19 2016 11:35 am EST ?  ']",2
573,['   '],0
574,['   '],0
575,['   '],0
576,['   '],0
577,['   '],0
578,['   '],0
579,['   '],0
580,['   '],0
581,['   '],0
582,['   '],0
583,['   '],0
584,['   '],0
585,['   '],0
586,"[' When will my card be charged for my pledge? It will only be charged once I raise the $7,000 by July 31st. Thu, Jun 28 2018 2:06 pm EDT ?  ']",1
587,['   '],0
588,['   '],0
589,"["" What is Kickstarter and How it works? Thu, May 28 2020 7:19 am EDT Can I be a baker? EVERYONE can be a backer in Kickstarter! If you like creators ideas do not hesitate to support their projects if you can! Thu, May 28 2020 7:19 am EDT Is Kickstarter safe? YES, Kickstarter payments are safe and you have several options to support your favourite projects! Thu, May 28 2020 7:19 am EDT I can't support financially but... Thu, May 28 2020 7:19 am EDT ?  ""]",4
590,['   '],0
591,['   '],0
592,['   '],0
593,['   '],0
594,['   '],0
595,['   '],0
596,['   '],0
597,['   '],0
598,['   '],0
599,['   '],0
600,['   '],0
601,['   '],0
602,['   '],0
603,['   '],0
604,['   '],0
605,['   '],0
606,['   '],0
607,['   '],0
608,['   '],0
609,['   '],0
610,"["" Can I donate in rupees? No, unfortunately you cannot donate in rupees directly - you must convert to dollars first and then choose a reward amount.  Also, your bank may charge you a 3-5% international transaction fee so factor that in before you choose the amount.  Think of the 'maximum' you'd want to put in and then pledge a few bucks under that. Mon, Mar 9 2015 4:56 pm EDT ?  ""]",1
611,['   '],0
612,['   '],0
613,['   '],0
614,['   '],0
615,['   '],0
616,['   '],0
617,['   '],0
618,['   '],0
619,"[' What comes next after the Kickstarter is completed? The book\'s design is currently being polished, and we\'re working with the printers on proofs. If the campaign is successful, the first print run will go out shortly after. The top priority will be fulfilling preorders and other Kickstarter rewards as soon as possible. Meanwhile, we\'ll be working with bookstores and various retailers to ensure New York in Quarantine is widely available in 2021. Preordering on Kickstarter will ensure you receive this book as early as possible. Wed, Sep 30 2020 10:14 am EDT Where are the books being printed? We\'re thrilled to be printing and binding \'New York in Quarantine\' in America, ensuring the highest possible production quality and quickest turnaround times. Wed, Sep 30 2020 10:14 am EDT Will there be a gallery or more opportunities for purchasing prints? While we\'d love to hold a gallery opening for the book\'s debut, offering exclusive invites to all the backers, we\'ve opted to forgo this perk until a vaccine or treatment is widely available. Should this become possible, all backers will be the first to receive invites. A virtual gallery is also a possibility. Wed, Sep 30 2020 10:14 am EDT Will ‘New York in Quarantine’ be hard or softcover? While every photographer\'s ego desperately wants a hardcover, Katz has opted for a beautifully thick, semi-matte laminate softcover to keep this book affordable. Have no fear, this photo book has a spine and some excellent heft, ensuring it will look fantastic on your coffee table. Wed, Sep 30 2020 10:14 am EDT When will my book order (and other reward tiers) be fulfilled? Before the holidays? Katz and his team are working around the clock to print and distribute ‘New York in Quarantine’ as quickly as possible! Preorders should be fulfilled in January. In the time of COVID, production delays are always a possibility. Backers will be kept updated throughout the production process and notified of any delays. Wed, Sep 30 2020 10:14 am EDT Are the subjects of this book alright with this? This project is the excuse I\'ve always wanted to befriend my neighbors. While the photo series is 95% candid moments, I\'ve gotten to know almost everyone photographed and have received permission to include their images in this book. If you’d like to learn more about how I navigated the delicate balance between capturing candid moments and getting consent, take a look at this project’s code of ethics: http://bit.ly/nyiqethics Wed, Sep 30 2020 10:14 am EDT Why is this a charity project? Why Doctors Without Borders? How will this work? To help raise funds to fight COVID-19 in the places that need them most, I\'ll be donating 100% of profits to Doctors Without Borders (Médecins Sans Frontières). They do fantastic work providing humanitarian medical care, medical training, and emergency response services in destabilized regions worldwide. Their work includes, but isn\'t limited to, fighting COVID-19. As per Kickstarter guidelines, which state that projects can\'t raise funds directly for charity, all contributions will be put towards designing, printing, and distributing this book. The profits from all post-Kickstarter book sales will then go directly to Doctors Without Borders. My collaborators have been paid, but I will personally be making no money from this project. Wed, Sep 30 2020 10:14 am EDT How can I carry ‘New York in Quarantine’ in my store? For the earliest access, you can contribute to the ""photo book distributor"" reward tier and receive 40 photo books to sell before other retailers and distributors. If you\'re interested in different quantities, please reach out to joshkatz@sent.com. Wed, Sep 30 2020 10:14 am EDT I’m the MoMA and I’m desperate to give Katz a solo exhibition but I’m not sure if I can afford his rates? That\'s very kind of you, MoMA. We\'re sure we can work something out. Wed, Sep 30 2020 10:14 am EDT How will the creative producer role work? Beyond prominent credit in the book, you\'ll also join the creative team for a design walkthrough meeting before it\'s sent to the printer. Your creative input will have an impact on the book! Wed, Sep 30 2020 1:57 pm EDT Will you really hire an aerial advertising plane (with a message of my choice!) and photograph it over the skyline to feature in your book if I contribute $6,000 to your campaign? Absolutely. Please choose an interesting message! Wed, Sep 30 2020 10:14 am EDT Are you a member of the press? Please reach out to joshkatz@sent.com for all press inquiries. Wed, Sep 30 2020 10:14 am EDT ?  ']",12
